year,doy,hoursmin,fire_name,mtbs_fire_name,cause,size,class,latitude,longitude
2006,222,1100.0,SAGE,"",Campfire,0.01,A,33.65055556,-117.45166667
2006,300,400.0,LAZYW,"",Miscellaneous,2.5,B,33.60166667,-117.51
2006,311,2100.0,TRAILHEAD,"",Campfire,0.01,A,33.60166667,-117.51
2006,266,1600.0,WALKER,"",Arson,206.0,D,34.37833333,-118.44638889
2006,291,1100.0,DOMINO,"","Equipment Use",0.2,A,34.50555556,-118.3325
2006,305,1600.0,MOTOR,"","Equipment Use",0.1,A,34.48027778,-118.29083333
2006,313,900.0,COVE,"",Arson,0.1,A,34.48361111,-118.025
2006,313,1000.0,POLE,"",Arson,0.1,A,34.4875,-118.02305556
2006,313,1200.0,LINCOLN,"",Miscellaneous,0.1,A,34.68416667,-118.78277778
2006,321,1100.0,HAYWOOD,"","Equipment Use",1.0,B,34.29083333,-118.40611111
2006,325,1300.0,DISPOSAL,"","Debris Burning",0.25,A,34.30055556,-118.36694444
2006,328,1100.0,MOTORCYCLE,"",Miscellaneous,0.1,A,34.38472222,-118.085
2006,281,1600.0,SAGE,"",Lightning,3.0,B,34.50416667,-118.02805556
2006,281,2000.0,FOURTEEN,"",Miscellaneous,0.1,A,34.47361111,-118.31138889
2006,324,1400.0,MAGDA,"",Arson,0.1,A,34.52305556,-118.03138889
2006,333,1600.0,TERRACE,"",Miscellaneous,0.1,A,34.14305556,-117.77361111
2006,318,400.0,APPLETREE,"","Equipment Use",3.3,B,34.38777778,-117.71138889
2006,333,1300.0,CHRISCO,"","Equipment Use",0.1,A,34.50861111,-118.36555556
2006,334,900.0,LOG,"",Campfire,0.1,A,34.41361111,-117.825
2006,332,1500.0,ALTADENA,"",Miscellaneous,0.1,A,34.20888889,-118.14222222
2006,286,1300.0,"SITE 13","",Campfire,0.01,A,33.6,-117.41666667
2006,316,1600.0,"LOOKOUT 2","",Miscellaneous,290.0,D,33.64805556,-117.37
2006,336,600.0,TIN,"",Campfire,0.01,A,33.83611111,-117.61
2006,329,2300.0,BERM,"",Arson,0.1,A,34.17166667,-117.6775
2006,316,1300.0,DAM,"",Arson,1.0,B,34.15527778,-117.68222222
2006,301,2300.0,WASHINGTON,"",Campfire,0.1,A,34.38055556,-118.40277778
2006,321,1500.0,SHADOW,"",Miscellaneous,0.1,A,34.42916667,-118.40694444
2006,333,400.0,FLUME,"",Miscellaneous,0.1,A,34.36611111,-117.64888889
2006,336,1100.0,SAPHIRE,"",Miscellaneous,0.1,A,34.65222222,-118.38666667
2006,301,700.0,SMALL,"",Miscellaneous,0.1,A,34.38055556,-117.59611111
2006,322,1400.0,NOWHERE,"",Campfire,215.0,D,34.28111111,-117.75166667
2006,274,1100.0,"REDWOOD 2","",Miscellaneous,0.02,A,34.24444444,-117.30027778
2006,295,1500.0,GREGORY,"",Arson,0.25,A,34.24388889,-117.27416667
2006,133,1500.0,PINE,"",Miscellaneous,0.1,A,34.24361111,-117.25222222
2006,293,1300.0,QUAIL,"","Equipment Use",0.25,A,34.7575,-118.78888889
2006,334,1600.0,RIGHT,"","Equipment Use",0.1,A,34.54722222,-118.66638889
2006,337,800.0,FIVE,"","Equipment Use",9.0,B,34.55833333,-118.67361111
2006,337,1500.0,ISLIP,"",Campfire,0.1,A,34.35666667,-117.82194444
2006,340,800.0,FALLS,"","Equipment Use",0.2,A,34.56083333,-118.40222222
2006,272,1100.0,BLUE,"","Equipment Use",0.5,B,34.25166667,-117.42083333
2006,352,1100.0,BOOT,"",Miscellaneous,0.1,A,34.43222222,-118.22333333
2006,353,800.0,TOLATE,"",Miscellaneous,0.1,A,34.44777778,-118.35666667
2006,353,1100.0,INTERSTATE,"",Miscellaneous,1.0,B,34.56305556,-118.68222222
2006,359,1300.0,CHRISTMAS,"","Equipment Use",0.1,A,34.54972222,-118.66694444
2006,355,1400.0,ISLAND,"","Equipment Use",0.1,A,34.60416667,-118.71222222
2006,191,1100.0,TAHOE,"","Equipment Use",0.1,A,34.275,-117.55694444
2006,203,1100.0,RAMP,"","Equipment Use",450.0,E,34.33,-117.51305556
2006,246,1200.0,BUTTERMERE,"","Equipment Use",40.0,C,34.40777778,-117.50277778
2006,248,1600.0,BLUECUT,"","Equipment Use",100.0,D,34.24555556,-117.43416667
2006,357,1500.0,ICE,"",Children,0.1,A,34.2425,-117.64666667
2006,361,700.0,NIGHT,"",Lightning,0.1,A,34.50694444,-118.02916667
2006,364,1200.0,TERRAVISTA,"",Miscellaneous,0.7,B,34.28527778,-118.38833333
2007,1,1400.0,FIRST,"",Campfire,1.0,B,34.25833333,-118.10555556
2006,358,2000.0,SANTA,"",Miscellaneous,30.0,C,34.4525,-118.34944444
2006,362,2100.0,MAGNOLIA,"","Debris Burning",1.0,B,34.20555556,-117.36555556
2006,352,2200.0,CHEVROLET,"",Miscellaneous,0.1,A,34.35222222,-117.45222222
2006,346,800.0,HARTMAN,"",Miscellaneous,0.1,A,34.25638889,-117.32888889
2007,46,1600.0,STONEYVALE,"",Campfire,0.1,A,34.28638889,-118.22638889
2007,8,1900.0,TOFT,"",Miscellaneous,1.0,B,33.6725,-117.39888889
2007,10,800.0,REECE,"","Debris Burning",0.1,A,33.65055556,-117.41277778
2007,14,700.0,ICE,"",Campfire,0.1,A,33.83611111,-117.61
2007,21,1500.0,STONE,"",Children,2.0,B,33.78111111,-117.49972222
2007,28,900.0,DOMINION,"",Campfire,0.1,A,33.66416667,-117.43916667
2007,35,1600.0,MORRELL,"",Miscellaneous,0.1,A,33.61666667,-117.41666667
2007,38,700.0,GOLD,"",Miscellaneous,0.1,A,34.32194444,-118.32861111
2007,41,1100.0,MAZDA,"","Equipment Use",0.1,A,34.36,-118.3975
2007,31,0.0,YBARRA,"",Miscellaneous,0.1,A,34.29944444,-118.24833333
2007,24,2300.0,CABIN,"",Miscellaneous,0.1,A,34.20944444,-118.01888889
2007,59,1500.0,RUBBISH,"","Debris Burning",0.1,A,34.17527778,-117.89027778
2007,5,1600.0,WASH,"",Miscellaneous,0.1,A,34.50694444,-118.02638889
2007,7,1100.0,CONSTRUCTION,"","Equipment Use",0.1,A,34.67277778,-118.76888889
2007,7,1500.0,STAGING,"",Arson,0.1,A,34.53472222,-118.36583333
2007,14,800.0,TIES,"",Railroad,0.1,A,34.42777778,-118.35138889
2007,14,1100.0,FIR,"",Campfire,0.1,A,34.34916667,-117.83333333
2007,21,2100.0,TRASH,"","Debris Burning",0.1,A,34.57638889,-118.69194444
2007,25,2400.0,TEMPLIN,"","Equipment Use",1.0,B,34.58,-118.70277778
2007,28,2000.0,APPLE,"",Campfire,0.1,A,34.38666667,-117.71416667
2007,33,1200.0,BEEKLEY,"",Miscellaneous,4.0,B,34.42277778,-117.61166667
2007,43,1700.0,HONDA,"","Equipment Use",0.1,A,34.42694444,-118.41944444
2007,46,1400.0,ORANGE,"","Equipment Use",0.1,A,34.53861111,-118.64861111
2007,63,1600.0,SPRING,"",Miscellaneous,0.2,A,34.47111111,-118.31694444
2007,68,1900.0,SPOT,"","Equipment Use",0.1,A,34.54861111,-118.66666667
2007,69,2100.0,SHADOW,"","Equipment Use",27.0,C,34.44527778,-118.36111111
2007,90,2200.0,BIG,"",Arson,0.1,A,34.30694444,-118.26305556
2007,74,1400.0,ACTON,"",Miscellaneous,15.0,C,34.48972222,-118.16638889
2007,84,1400.0,RESTROOM,"",Campfire,0.1,A,34.38611111,-117.7125
2007,88,1000.0,LOST,"",Arson,0.1,A,34.60694444,-118.29583333
2007,91,800.0,CAR,"",Miscellaneous,0.1,A,34.26194444,-117.8475
2007,97,1000.0,CRATE,"",Campfire,0.1,A,34.24222222,-117.87027778
2007,129,1800.0,WILLIAMS,"",Children,0.5,B,34.23111111,-117.79194444
2007,91,1200.0,CAHUILLA,"",Arson,0.1,A,33.59722222,-117.42222222
2007,117,1500.0,TUJUNGA,"",Miscellaneous,15.0,C,34.285,-118.29
2007,147,1800.0,TOYOTA,"",Arson,0.1,A,34.31166667,-118.08444444
2007,133,1500.0,HANSEN,"",Arson,20.0,C,34.26166667,-118.38694444
2007,102,1300.0,PEARBLOSSOM,"",Miscellaneous,51.0,C,34.52083333,-118.09444444
2007,127,900.0,AGUA,"","Equipment Use",3.0,B,34.47916667,-118.29694444
2007,127,1800.0,BOUQUET,"","Equipment Use",0.1,A,34.57583333,-118.38277778
2007,130,1500.0,HORSE,"",Miscellaneous,0.1,A,34.49055556,-117.93305556
2007,136,1300.0,WAGON,"",Arson,0.1,A,34.48833333,-118.36611111
2007,147,1600.0,CAMRY,"",Miscellaneous,0.1,A,34.64111111,-118.74805556
2007,33,1300.0,LORSCH,"","Debris Burning",3.9,B,34.82694444,-119.05972222
2007,116,1600.0,PUMP,"",Miscellaneous,0.1,A,34.83361111,-119.05805556
2007,162,1100.0,RIG,"","Equipment Use",0.1,A,34.36694444,-118.105
2007,102,1100.0,LOOP,"",Campfire,0.2,A,33.62333333,-117.42472222
2007,93,1400.0,SPUNKY,"",Miscellaneous,1.0,B,34.58,-118.36888889
2007,121,1800.0,PINTO,"","Equipment Use",0.1,A,34.47222222,-118.11111111
2007,131,1700.0,FREEWAY,"",Miscellaneous,0.1,A,34.45416667,-118.34972222
2007,183,1600.0,FREIGHTLINER,"","Equipment Use",0.1,A,34.62444444,-118.71888889
2007,173,2000.0,ARMADA,"",Miscellaneous,0.1,A,34.57583333,-118.38277778
2007,131,1500.0,TRAIL,"",Miscellaneous,0.1,A,34.67638889,-118.44027778
2007,132,1600.0,SPRINGS,"",Children,0.1,A,34.42416667,-118.40777778
2007,171,1600.0,JOSHUA,"",Children,0.1,A,34.41388889,-118.59027778
2007,139,1100.0,SANTIAGO,"",Smoking,8.0,B,34.48972222,-118.17166667
2007,202,1100.0,DIGIER,"","Equipment Use",340.0,E,34.89527778,-118.91972222
2007,185,2300.0,LAKE,"",Miscellaneous,0.1,A,34.58611111,-118.37861111
2007,106,1200.0,PLACE,"",Arson,0.1,A,34.55694444,-118.50277778
2007,114,1400.0,BOWL,"",Campfire,0.1,A,34.28555556,-117.64527778
2007,127,500.0,HOGSBACK,"",Smoking,0.1,A,34.22222222,-117.66777778
2007,160,1800.0,WHISPERING,"",Campfire,0.1,A,34.23222222,-117.7975
2007,165,800.0,GATE,"",Campfire,0.1,A,34.26027778,-117.85277778
2007,167,300.0,CRASH,"",Arson,0.1,A,34.17305556,-117.67388889
2007,171,800.0,LOG,"",Campfire,0.1,A,34.26027778,-117.85277778
2007,178,800.0,TURNOUT,"",Campfire,0.1,A,34.18277778,-117.87666667
2007,185,400.0,COYOTE,"",Campfire,0.1,A,34.23611111,-117.76666667
2007,188,1300.0,BURRO,"",Miscellaneous,30.0,C,34.24777778,-117.83944444
2007,203,2100.0,NISSAN,"",Arson,0.1,A,34.2225,-117.6675
2007,93,1000.0,LYTLE,"",Campfire,2.0,B,34.295,-117.56555556
2007,96,900.0,MANZANITA,"","Equipment Use",0.1,A,34.34666667,-117.47555556
2007,57,1500.0,APPLEWHITE,"",Miscellaneous,0.1,A,34.25888889,-117.49638889
2007,93,400.0,LONEPINE,"",Arson,1.5,B,34.32416667,-117.55944444
2007,192,1600.0,SMALL,"",Arson,0.1,A,34.50444444,-118.06111111
2007,92,2000.0,ROAD,"",Campfire,0.25,A,34.28,-117.535
2007,189,1600.0,CELICA,"","Equipment Use",0.1,A,34.49277778,-118.2875
2007,193,1600.0,HISEY,"","Equipment Use",0.1,A,34.49,-118.22166667
2007,160,900.0,HACIENDA,"","Equipment Use",2.3,B,34.60444444,-118.23305556
2007,25,2300.0,CAJON,"","Equipment Use",3.0,B,34.34694444,-117.44111111
2007,22,1000.0,MOUNTAIN,"","Equipment Use",1.0,B,34.34638889,-117.51027778
2007,21,1300.0,SKI,"","Debris Burning",0.1,A,34.33,-117.51305556
2007,143,1200.0,RAILROAD,"",Railroad,80.0,C,34.32694444,-117.4525
2007,144,1800.0,"RAILROAD #2","",Railroad,10.0,C,34.32194444,-117.45527778
2007,147,1000.0,COLDWATER,"",Children,5.0,B,34.16972222,-117.34972222
2007,154,900.0,SHOOTING,"",Miscellaneous,13.0,C,34.27361111,-117.53055556
2007,123,1300.0,MAIN,"",Miscellaneous,2.0,B,33.82583333,-117.57638889
2007,161,1300.0,SITE_25,"",Campfire,0.1,A,33.39055556,-117.27222222
2007,161,1200.0,SITE_27,"",Campfire,0.1,A,33.39083333,-117.27166667
2007,161,1200.0,SITE_21,"",Campfire,0.1,A,33.39083333,-117.27277778
2007,163,1700.0,HIGHWAY,"",Miscellaneous,0.1,A,33.59194444,-117.46888889
2007,165,1200.0,TIN_MINE,"",Campfire,0.1,A,33.83666667,-117.60833333
2007,216,1000.0,SAN_JUAN_4,"",Campfire,0.1,A,33.60694444,-117.43277778
2007,222,1100.0,SAN_JUAN_5,"",Campfire,0.1,A,33.60694444,-117.43277778
2007,224,1300.0,91,"",Miscellaneous,5.0,B,33.87777778,-117.65666667
2007,225,1300.0,FALCON,"",Campfire,0.1,A,33.39055556,-117.27166667
2007,227,1200.0,PENNY,"","Equipment Use",0.1,A,33.655,-117.40388889
2007,133,2200.0,HOLY,"","Equipment Use",0.1,A,33.67416667,-117.545
2007,193,1300.0,BARRETT,"",Smoking,2.0,B,34.21694444,-117.66666667
2007,232,1100.0,OVERLOOK,"",Campfire,0.1,A,34.23277778,-117.77111111
2007,204,1400.0,SMOKEY,"","Equipment Use",0.1,A,34.6875,-118.78611111
2007,223,0.0,CARDINAL,"",Miscellaneous,0.1,A,34.35833333,-117.65333333
2007,244,1000.0,MIDWAY,"",Lightning,0.1,A,34.33055556,-117.62805556
2007,225,1200.0,SOLEDAD,"","Equipment Use",2.0,B,34.45333333,-118.35166667
2007,243,1500.0,BUSH,"",Lightning,0.25,A,34.45916667,-118.02777778
2007,243,1900.0,COPTER,"",Lightning,0.1,A,34.40388889,-118.02638889
2007,244,900.0,SNAG,"",Lightning,0.25,A,34.39027778,-117.93777778
2007,236,800.0,CAMPFIRE,"",Campfire,0.1,A,34.39472222,-117.81972222
2007,96,1300.0,RIDGE,"",Lightning,45.0,C,34.71972222,-118.6725
2007,135,1400.0,CASTAIC,"","Equipment Use",1.5,B,34.51583333,-118.63472222
2007,176,1100.0,QUAIL,"",Children,0.1,A,34.40555556,-117.58194444
2007,108,1400.0,OLD,"",Miscellaneous,8.0,B,34.47583333,-118.61444444
2007,252,1400.0,SUNSET,"",Campfire,0.1,A,34.21972222,-117.71805556
2007,129,1600.0,VICTORIA,"",Children,8.0,B,34.49638889,-118.62472222
2007,180,1500.0,TRAILER,"","Equipment Use",0.1,A,34.51638889,-118.645
2007,183,1300.0,DODGE,"","Equipment Use",0.1,A,34.65305556,-118.75361111
2007,254,1900.0,STOLEN,"",Arson,0.1,A,34.18111111,-117.67694444
2007,185,1300.0,FRENCHMANS,"",Campfire,0.1,A,34.62555556,-118.75194444
2007,204,1600.0,CATTLE,"",Campfire,0.1,A,34.22944444,-117.76833333
2007,189,1100.0,BUS,"","Equipment Use",0.1,A,34.39638889,-117.73472222
2007,235,700.0,AUDI,"",Miscellaneous,0.1,A,34.23916667,-117.85138889
2007,243,600.0,STATION,"",Miscellaneous,0.1,A,34.50916667,-118.45111111
2007,239,1500.0,RANGE,"",Miscellaneous,0.1,A,34.4925,-118.17777778
2007,215,1400.0,VEHICLE,"","Equipment Use",25.0,C,34.58194444,-118.70277778
2007,217,1600.0,AGUADULCE,"","Equipment Use",1.0,B,34.45805556,-118.34638889
2007,210,1600.0,MULCH,"",Miscellaneous,0.1,A,34.47833333,-118.19138889
2007,194,1800.0,PARADISE,"",Miscellaneous,2.0,B,34.57277778,-118.69166667
2007,194,1400.0,MARPLE,"",Miscellaneous,1.0,B,34.53,-118.64944444
2007,257,2300.0,ELIZABETH,"",Miscellaneous,2.0,B,34.64277778,-118.37694444
2007,245,1700.0,FAIRMONT,"",Lightning,245.0,D,34.68861111,-118.41611111
2007,246,800.0,SOUTH,"",Lightning,0.1,A,34.37861111,-117.81972222
2007,245,1400.0,NORTH,NORTH,Lightning,2200.0,F,34.40333333,-118.26083333
2007,268,800.0,DULCE,"","Equipment Use",0.1,A,34.51611111,-118.33277778
2007,265,1600.0,VAN,"","Equipment Use",0.1,A,34.49166667,-118.28583333
2007,223,1000.0,PYRAMID,"","Equipment Use",3.0,B,34.72527778,-118.79722222
2007,222,1600.0,HIGHWAY,"","Equipment Use",0.1,A,34.55222222,-118.67055556
2007,230,300.0,UNKNOWN,"","Equipment Use",0.1,A,34.56916667,-118.68777778
2007,222,1100.0,MERCEDES,"","Equipment Use",0.1,A,34.74444444,-118.79861111
2007,255,1400.0,ROVER,"","Equipment Use",2.0,B,34.49972222,-118.225
2007,246,1200.0,CHEVY,"","Equipment Use",0.1,A,34.53222222,-118.64361111
2007,259,900.0,PINON,"",Campfire,0.1,A,34.39583333,-117.81805556
2007,104,500.0,COPCO,"","Equipment Use",0.25,A,34.75694444,-118.79583333
2007,259,900.0,POST,"",Campfire,0.1,A,34.41583333,-117.82055556
2007,235,1100.0,PURITAN,"","Equipment Use",1.0,B,34.49888889,-118.21944444
2007,270,1700.0,SIERRA,"","Equipment Use",0.1,A,34.16083333,-117.67972222
2007,256,2300.0,TORCH,"","Equipment Use",0.25,A,34.49083333,-118.05555556
2007,192,2000.0,BRIDGE,"",Miscellaneous,0.1,A,33.59,-117.50388889
2007,267,1400.0,HILLSIDE,"","Equipment Use",0.1,A,34.54361111,-118.66138889
2007,226,1300.0,FUEL,"","Equipment Use",0.1,A,34.59222222,-118.71416667
2007,242,1300.0,VAQUERO,"",Campfire,9.0,B,34.65861111,-118.75805556
2007,206,1900.0,ROWHER,"","Equipment Use",2.0,B,34.53472222,-118.36861111
2007,245,1500.0,HUNT,"",Lightning,0.25,A,33.77833333,-117.49555556
2007,252,700.0,VILLAGE,"",Miscellaneous,0.1,A,33.64944444,-117.41027778
2007,139,1400.0,GORMAN,GORMAN,"Equipment Use",850.0,E,34.75694444,-118.79861111
2007,196,1300.0,CAPRA,"","Equipment Use",20.0,C,34.42694444,-118.35416667
2007,245,1700.0,POLE,"",Lightning,1.0,B,34.46944444,-118.08527778
2007,226,2000.0,WARM,"",Miscellaneous,0.1,A,34.58888889,-118.56111111
2007,272,2200.0,PALLET,"",Miscellaneous,0.1,A,34.41583333,-118.4325
2007,182,900.0,LAGO,"","Equipment Use",47.0,C,34.66444444,-118.7575
2007,255,1800.0,LAGUNA,"",Miscellaneous,20.0,C,33.66305556,-117.38805556
2007,276,1800.0,MOUNTAIN,"",Miscellaneous,11.0,C,33.71722222,-117.44361111
2007,285,2000.0,RESERVOIR,"",Miscellaneous,0.1,A,34.17666667,-117.8825
2007,230,1000.0,SOUTHFORK,"",Campfire,0.1,A,34.39861111,-117.81944444
2007,274,1900.0,GREEN,"","Equipment Use",0.1,A,34.63166667,-118.72916667
2007,183,1400.0,AQUEDUCT,"",Miscellaneous,5.0,B,34.7725,-118.76277778
2007,242,300.0,WINTERCREEK,"",Lightning,1.0,B,34.21555556,-118.05611111
2007,246,400.0,MORRIS,"",Arson,1.0,B,34.18055556,-117.88055556
2007,252,1200.0,STANG,"","Equipment Use",0.1,A,34.49222222,-118.1825
2007,238,1300.0,LOWE,"",Miscellaneous,14.2,C,34.21472222,-118.13027778
2007,244,1000.0,GUFFY,"",Lightning,0.1,A,34.34083333,-117.65138889
2007,245,1600.0,WOOD,"",Lightning,1.0,B,34.4,-118.01694444
2007,231,1800.0,GRIZZLY,"",Miscellaneous,0.1,A,34.26027778,-118.19166667
2007,288,1000.0,OAK,"","Debris Burning",0.1,A,34.37777778,-118.4025
2007,246,1400.0,STRIKE,"",Lightning,1.0,B,34.38972222,-118.02444444
2007,246,1400.0,ROUNDTOP,"",Lightning,0.1,A,34.37777778,-118.01916667
2007,214,1400.0,LOPEZ,"",Arson,5.0,B,34.31111111,-118.3925
2007,199,1400.0,SUNLAND,"",Miscellaneous,15.0,C,34.235,-118.31527778
2007,225,2300.0,NORTHFORK,"",Miscellaneous,4.0,B,34.37888889,-118.26972222
2007,273,1800.0,DITCH,"",Campfire,0.1,A,34.29361111,-118.17111111
2007,174,900.0,CREST,"","Equipment Use",0.1,A,34.2675,-118.16166667
2007,257,2100.0,PINES,"",Campfire,0.1,A,34.27305556,-118.17611111
2007,221,200.0,CIVIC,"",Miscellaneous,0.25,A,34.35944444,-118.10555556
2007,258,1500.0,BON,"",Campfire,0.1,A,34.29666667,-118.01027778
2007,244,600.0,PACIFICO,"",Lightning,2.0,B,34.38833333,-118.03611111
2007,245,1900.0,DEVIL,"",Lightning,5.0,B,34.32583333,-117.99694444
2007,246,1600.0,WILLIAMSON,"",Lightning,0.25,A,34.37861111,-117.8525
2007,254,1500.0,EMMA,"","Equipment Use",75.0,C,34.50138889,-118.07777778
2007,293,0.0,CHANTRY,"","Equipment Use",0.2,A,34.17222222,-118.03027778
2007,299,2000.0,SHOEMAKER,"",Arson,0.5,B,34.23222222,-117.78583333
2007,300,1600.0,GEORGE,"",Arson,0.1,A,34.26527778,-118.18194444
2007,306,1600.0,OFFRAMP,"","Equipment Use",0.1,A,34.48805556,-118.14138889
2007,300,200.0,DRIVE,"",Arson,0.1,A,34.67388889,-118.45777778
2007,299,2400.0,SHAFFER,"",Arson,0.5,B,34.6875,-118.47388889
2007,299,2200.0,MOTORHOME,"","Equipment Use",0.1,A,34.55083333,-118.66777778
2007,147,1500.0,FOOTHILL,"","Equipment Use",1.0,B,34.25083333,-118.26805556
2007,171,1400.0,GLEASON,"",Miscellaneous,2.0,B,34.27611111,-118.30972222
2007,296,2200.0,MAREK,"",Arson,0.5,B,34.30833333,-118.35444444
2007,295,2200.0,SAND,"",Miscellaneous,30.0,C,34.43055556,-118.42416667
2007,296,1400.0,Y,"",Arson,12.0,C,34.45916667,-118.15861111
2007,245,1600.0,PARKER,"",Lightning,0.1,A,34.45555556,-118.21805556
2007,198,1500.0,LATUNA,"",Miscellaneous,0.1,A,34.23388889,-118.30277778
2007,245,1000.0,BEAR,"",Miscellaneous,0.1,A,34.36055556,-118.39777778
2007,184,1700.0,KAGEL,"",Miscellaneous,0.25,A,34.31861111,-118.37583333
2007,245,1400.0,TREE,"",Lightning,0.1,A,34.34944444,-117.92777778
2007,203,1400.0,DASHBOARD,"","Equipment Use",0.1,A,34.29805556,-118.27277778
2007,158,1400.0,TURNAROUND,"","Equipment Use",1.5,B,34.53833333,-118.65638889
2007,316,1400.0,ARROYO,"",Miscellaneous,10.0,C,34.29333333,-118.40916667
2007,317,1400.0,SHOOTING,"",Miscellaneous,0.1,A,34.31027778,-118.36416667
2007,242,1200.0,JUNIPER,"",Lightning,0.1,A,34.42777778,-117.57083333
2007,300,100.0,HUGHES,"",Arson,0.5,B,34.66166667,-118.45805556
2007,311,1200.0,START,"",Miscellaneous,0.1,A,34.49111111,-118.62111111
2007,180,700.0,WILDWOOD,"",Arson,0.1,A,34.29166667,-118.23888889
2007,114,1500.0,SIDE,"",Miscellaneous,0.1,A,34.29277778,-118.23222222
2007,70,1200.0,SHIELDS,"",Miscellaneous,0.1,A,34.23777778,-118.22416667
2007,323,1500.0,POWERLINE,"",Miscellaneous,3.0,B,34.58861111,-118.28583333
2007,328,1300.0,SOUTHSIDE,"","Equipment Use",9.0,B,34.45805556,-118.345
2007,329,600.0,CROWN,"","Equipment Use",1.0,B,34.49027778,-118.17305556
2007,326,300.0,DAM,"",Arson,0.2,A,34.20111111,-117.85805556
2007,17,1200.0,MILLER,"",Arson,0.1,A,34.25694444,-117.26888889
2007,288,1200.0,PENNY_2,"","Equipment Use",0.1,A,33.64916667,-117.49416667
2007,297,1200.0,WESLEY,"",Miscellaneous,20.0,C,33.60916667,-117.28527778
2007,322,700.0,CURVE,"","Equipment Use",0.1,A,33.61805556,-117.42611111
2007,294,1800.0,SANTIAGO,SANTIAGO,Miscellaneous,28476.0,G,33.74583333,-117.66666667
2007,322,1000.0,VIA_SERRENO,"",Miscellaneous,0.1,A,33.5425,-117.33555556
2007,102,500.0,RIDGE,"",Arson,0.1,A,34.30638889,-117.34833333
2007,150,1700.0,"CREST FOREST","",Smoking,0.1,A,34.23722222,-117.28944444
2007,150,1700.0,SCHOOL,"",Children,0.1,A,34.24388889,-117.26472222
2007,294,1800.0,WEBB,"",Miscellaneous,1.0,B,34.15,-117.73638889
2007,185,1800.0,138,"",Arson,7.0,B,34.30916667,-117.34583333
2007,186,1600.0,NISSAN,"","Equipment Use",0.01,A,34.22277778,-117.275
2007,189,1200.0,HOUSTON,"",Miscellaneous,0.05,A,34.24916667,-117.26916667
2007,293,2100.0,RANCH,RANCH,"Equipment Use",45300.0,G,34.57305556,-118.69833333
2007,330,400.0,BRIDGE,"",Arson,0.25,A,34.30083333,-118.26805556
2007,323,1700.0,CRISTO,"",Campfire,0.1,A,34.34277778,-118.10972222
2007,327,900.0,VISTA,"",Campfire,0.1,A,34.35833333,-118.39361111
2007,309,1600.0,OWENS,"",Miscellaneous,0.1,A,34.25416667,-118.28444444
2007,330,100.0,JARVI,"",Miscellaneous,0.5,B,34.35555556,-117.86055556
2007,328,1000.0,NECK,"","Equipment Use",0.1,A,34.55111111,-118.67
2007,311,1100.0,TRUCKS,"","Equipment Use",0.1,A,34.51944444,-118.64222222
2007,300,1400.0,FORD,"","Equipment Use",0.1,A,34.62638889,-118.72444444
2007,254,1800.0,CROW,"",Miscellaneous,0.1,A,34.275,-117.45083333
2007,252,1200.0,FEDEX,"",Miscellaneous,0.2,A,34.25888889,-117.46111111
2007,252,200.0,NORTH,"","Equipment Use",0.25,A,34.36138889,-117.42361111
2007,249,1200.0,"CLEGHORN 2","","Equipment Use",0.1,A,34.30444444,-117.45777778
2007,270,1300.0,CALL,"",Miscellaneous,0.2,A,34.24638889,-117.87916667
2007,295,1100.0,CAJON,"",Miscellaneous,250.0,D,34.22666667,-117.41027778
2007,301,1500.0,TANK,"",Miscellaneous,0.1,A,34.35833333,-117.6375
2007,307,900.0,"""66""","",Arson,0.1,A,34.23666667,-117.43
2007,307,2000.0,BONAVILLE,"","Equipment Use",0.1,A,34.24583333,-117.43583333
2007,311,400.0,PITMAN,"",Miscellaneous,1.0,B,34.25138889,-117.44777778
2007,328,1200.0,"LYTLE CREEK","",Arson,2.0,B,34.26555556,-117.50166667
2007,330,1400.0,VIOLIN,"","Equipment Use",2.0,B,34.56388889,-118.68305556
2007,283,1400.0,INDIAN,"","Equipment Use",4.0,B,34.45388889,-118.25944444
2007,284,1600.0,EVERGREEN,"",Miscellaneous,0.1,A,34.42916667,-117.61944444
2007,345,1700.0,AQUA,"","Equipment Use",1.0,B,34.44916667,-118.35444444
2007,294,1300.0,BUCKWEED,BUCKWEED,Children,38356.0,G,34.52444444,-118.33472222
2007,283,1900.0,SUBARU,"","Equipment Use",0.1,A,34.42416667,-118.42416667
2007,363,1300.0,SWITZERS,"",Campfire,0.1,A,34.26722222,-118.14444444
2007,350,2200.0,PARK,"",Arson,0.1,A,34.30694444,-118.37444444
2007,357,1500.0,FALL,"",Miscellaneous,0.1,A,34.29722222,-118.16833333
2007,357,1000.0,RIVERBED,"","Equipment Use",0.1,A,34.4825,-118.54444444
2007,359,0.0,DOUBLEWIDE,"","Equipment Use",0.1,A,34.43833333,-118.32222222
2007,359,900.0,GREEN,"",Miscellaneous,0.1,A,33.87027778,-117.66666667
2007,364,1400.0,CRUISER,"","Equipment Use",0.1,A,34.4425,-118.33611111
