,year,doy,hourmin,San Francisco,Los Angeles,San Diego
23694,2015,166,1800,289.1575,297.6075,296.9825
23695,2015,166,1900,290.134333333,300.617666667,299.851
23696,2015,166,2000,290.93766666700003,301.554333333,300.77099999999996
23697,2015,166,2100,290.593,300.843,299.918
23698,2015,166,2200,291.779,302.329,301.42900000000003
23699,2015,166,2300,291.817,302.16700000000003,301.16700000000003
23700,2015,167,0,290.476,299.526,298.476
23701,2015,167,100,290.97366666700003,300.190333333,299.023666667
23702,2015,167,200,290.092333333,298.375666667,297.142333333
23703,2015,167,300,289.055,296.28,295.33
23704,2015,167,400,288.225666667,294.559,293.42566666700003
23705,2015,167,500,287.24033333299997,292.557,291.590333333
23706,2015,167,600,287.302,292.302,291.502
23707,2015,167,700,285.967666667,289.717666667,289.084333333
23708,2015,167,800,285.68033333299996,288.880333333,288.41366666700003
23709,2015,167,900,285.3045,288.6295,288.2545
23710,2015,167,1000,285.046666667,287.596666667,287.41333333299997
23711,2015,167,1100,284.700333333,287.150333333,287.083666667
23712,2015,167,1200,286.2245,290.9495,291.1245
23713,2015,167,1300,285.254666667,289.08799999999997,289.33799999999997
23714,2015,167,1400,286.155333333,291.472,291.922
23715,2015,167,1500,287.6675,293.9925,293.6675
23716,2015,167,1600,288.364333333,296.33099999999996,296.531
23717,2015,167,1700,289.672666667,298.806,298.556
23718,2015,167,1800,290.4345,298.4595,298.6095
23719,2015,167,1900,291.925,301.875,301.291666667
23720,2015,167,2000,292.869,302.469,302.00233333299997
23721,2015,167,2100,292.4845,301.7345,301.1595
23722,2015,167,2200,293.871333333,302.771333333,302.388
23723,2015,167,2300,293.929666667,302.479666667,302.063
23724,2015,168,0,292.2145,299.6395,298.4395
23725,2015,168,100,292.86400000000003,300.197333333,299.214
23726,2015,168,200,291.74,298.20666666700004,296.69
23727,2015,168,300,289.873,295.998,295.27299999999997
23728,2015,168,400,288.996666667,294.08,292.38
23729,2015,168,500,287.37733333299997,291.944,290.594
23730,2015,168,600,287.3555,291.7055,290.6305
23731,2015,168,700,285.203666667,288.937,288.237
23732,2015,168,800,284.649333333,288.066,287.666
23733,2015,168,900,284.4585,287.9585,287.6335
23734,2015,168,1000,283.783,286.83299999999997,286.883
23735,2015,168,1100,283.471,286.471,286.671
23736,2015,168,1200,285.3365,290.2115,290.4365
23737,2015,168,1300,284.298666667,288.482,288.898666667
23738,2015,168,1400,285.438333333,290.855,291.338333333
23739,2015,168,1500,286.883,293.20799999999997,293.133
23740,2015,168,1600,287.921,295.587666667,295.787666667
23741,2015,168,1700,289.264,297.947333333,297.797333333
23742,2015,168,1800,289.7875,297.7875,297.4375
23743,2015,168,1900,291.403666667,300.987,300.237
23744,2015,168,2000,292.200333333,301.66700000000003,300.66700000000003
23745,2015,168,2100,291.793,300.893,299.868
23746,2015,168,2200,292.991,302.05766666700003,300.707666667
23747,2015,168,2300,292.985,301.768333333,300.318333333
23748,2015,169,0,291.8695,299.1695,298.4195
23749,2015,169,100,292.233333333,299.65,298.533333333
23750,2015,169,200,291.487666667,297.82099999999997,297.137666667
23751,2015,169,300,289.315,295.565,295.14
23752,2015,169,400,289.045,293.878333333,293.945
23753,2015,169,500,287.348,291.76466666700003,292.14799999999997
23754,2015,169,600,287.1805,291.6305,292.1805
23755,2015,169,700,284.97366666700003,288.857,289.773666667
23756,2015,169,800,284.296333333,288.063,289.196333333
23757,2015,169,900,284.2525,287.8775,289.0525
23758,2015,169,1000,283.36400000000003,286.880666667,288.330666667
23759,2015,169,1100,283.10900000000004,286.492333333,288.042333333
23760,2015,169,1200,284.8885,290.3135,291.8385
23761,2015,169,1300,283.955333333,288.522,290.188666667
23762,2015,169,1400,285.056666667,290.94,292.623333333
23763,2015,169,1500,286.4285,293.1785,294.2535
23764,2015,169,1600,287.439666667,295.656333333,296.956333333
23765,2015,169,1700,288.721333333,297.954666667,298.854666667
23766,2015,169,1800,289.0255,298.1255,298.5505
23767,2015,169,1900,290.633,301.133,301.183
23768,2015,169,2000,291.263,302.013,301.613
23769,2015,169,2100,290.9175,301.2675,300.9175
23770,2015,169,2200,291.87266666700003,302.689333333,301.722666667
23771,2015,169,2300,291.852333333,302.48566666700003,301.402333333
23772,2015,170,0,290.795,299.845,298.42
23773,2015,170,100,291.120333333,300.453666667,298.987
23774,2015,170,200,290.40866666700003,298.625333333,296.892
23775,2015,170,300,288.5745,296.4745,294.8745
23776,2015,170,400,288.237,294.753666667,292.753666667
23777,2015,170,500,286.777,292.710333333,290.710333333
23778,2015,170,600,286.6335,292.6335,290.5835
23779,2015,170,700,284.734666667,289.934666667,287.90133333299997
23780,2015,170,800,284.152333333,289.202333333,287.135666667
23781,2015,170,900,284.066,288.841,286.941
23782,2015,170,1000,283.318333333,287.985,285.985
23783,2015,170,1100,283.066666667,287.5,285.6
23784,2015,170,1200,284.945,291.17,289.97
23785,2015,170,1300,283.983333333,289.3,288.0
23786,2015,170,1400,285.15166666700003,291.585,290.785
23787,2015,170,1500,286.647,293.472,293.072
23788,2015,170,1600,287.706333333,295.88966666700003,296.02299999999997
23789,2015,170,1700,289.092666667,297.909333333,298.476
23790,2015,170,1800,289.69,298.04,298.215
23791,2015,170,1900,291.339333333,300.689333333,301.572666667
23792,2015,170,2000,292.19966666700003,301.44966666700003,302.21633333299997
23793,2015,170,2100,292.169778699,301.12570329700003,301.246501653
23794,2015,170,2200,293.261918519,302.16813008099996,302.310310349
23795,2015,170,2300,293.557,302.107,301.507
23796,2015,171,0,293.15059996900004,301.64632203400004,300.590697307
23797,2015,171,100,292.66700000000003,301.100333333,299.500333333
23798,2015,171,200,291.777,300.093666667,297.493666667
23799,2015,171,300,289.7465,297.2465,295.1465
23800,2015,171,400,289.236666667,296.85333333299997,293.253333333
23801,2015,171,500,287.58633333299997,294.619666667,291.019666667
23802,2015,171,600,287.272,294.247,290.997
23803,2015,171,700,285.176333333,291.393,288.02633333299997
23804,2015,171,800,284.416666667,290.4,287.266666667
23805,2015,171,900,284.4705,290.0705,286.9455
23806,2015,171,1000,283.439666667,288.856333333,286.039666667
23807,2015,171,1100,283.222333333,288.305666667,285.572333333
23808,2015,171,1200,284.8755,291.9505,289.5005
23809,2015,171,1300,284.034666667,290.001333333,287.568
23810,2015,171,1400,285.064333333,292.24766666700003,290.031
23811,2015,171,1500,286.737,294.237,292.712
23812,2015,171,1600,287.552333333,296.569,295.102333333
23813,2015,171,1700,289.010666667,298.644,297.710666667
23814,2015,171,1800,289.435,299.11,297.385
23815,2015,171,1900,291.238,301.721333333,300.971333333
23816,2015,171,2000,292.007,302.72366666700003,301.623666667
23817,2015,171,2100,291.43338412099996,302.097043179,300.649645984
23818,2015,171,2200,292.548084565,303.518425793,301.72073744
23819,2015,171,2300,292.219,303.219,300.91900000000004
23820,2015,172,0,291.80036588,302.399870696,299.968667708
23821,2015,172,100,291.326666667,301.476666667,298.893333333
23822,2015,172,200,290.434333333,299.734333333,296.867666667
23823,2015,172,300,288.661,297.411,294.536
23824,2015,172,400,288.06233333299997,295.862333333,292.612333333
23825,2015,172,500,286.582666667,293.732666667,290.382666667
23826,2015,172,600,286.5485,293.5485,290.2485
23827,2015,172,700,284.587,290.770333333,287.320333333
23828,2015,172,800,284.07099999999997,289.93766666700003,286.487666667
23829,2015,172,900,284.5865,289.6615,286.6365
23830,2015,172,1000,283.726666667,288.643333333,285.476666667
23831,2015,172,1100,283.898333333,288.181666667,285.298333333
23832,2015,172,1200,284.5875,291.6625,288.9875
23833,2015,172,1300,284.58666666700003,289.886666667,287.52
23834,2015,172,1400,285.10333333299997,292.053333333,289.92
23835,2015,172,1500,286.5585,294.2335,292.0585
23836,2015,172,1600,286.762333333,296.395666667,294.54566666700003
23837,2015,172,1700,287.904666667,298.571333333,296.771333333
23838,2015,172,1800,288.3565,298.9065,296.6815
23839,2015,172,1900,289.72900000000004,301.695666667,299.67900000000003
23840,2015,172,2000,290.411,302.644333333,300.361
23841,2015,172,2100,289.8555,301.9555,299.3805
23842,2015,172,2200,290.95,303.45,300.616666667
23843,2015,172,2300,290.807,303.307,300.190333333
23844,2015,173,0,289.9845,300.8345,298.4845
23845,2015,173,100,290.068,301.468,298.484666667
23846,2015,173,200,289.472,299.772,297.205333333
23847,2015,173,300,287.81489694,297.518927879,294.445674288
23848,2015,173,400,287.506568069,295.973856436,293.567665751
23849,2015,173,500,285.414,292.764,289.964
23850,2015,173,600,285.19800584,292.316014157,289.632464597
23851,2015,173,700,284.589,291.372333333,289.055666667
23852,2015,173,800,284.207,290.423666667,288.290333333
23853,2015,173,900,284.971,289.971,288.02099999999996
23854,2015,173,1000,284.207,288.857,287.090333333
23855,2015,173,1100,284.589,288.23900000000003,286.655666667
23856,2015,173,1200,284.847,291.572,290.147
23857,2015,173,1300,285.270333333,289.637,288.403666667
23858,2015,173,1400,285.56966666700004,291.653,290.58633333299997
23859,2015,173,1500,287.23,293.78,292.955
23860,2015,173,1600,287.075666667,295.759,295.075666667
23861,2015,173,1700,288.282333333,297.849,297.382333333
23862,2015,173,1800,289.2345,297.8345,297.0095
23863,2015,173,1900,290.526,300.626,300.209333333
23864,2015,173,2000,291.563,301.313,300.729666667
23865,2015,173,2100,291.417276705,300.739672577,299.334153074
23866,2015,173,2200,292.760616012,301.75282121,300.350713396
23867,2015,173,2300,292.994,301.394,299.04400000000004
23868,2015,174,0,292.497008301,300.780041804,298.315705928
23869,2015,174,100,291.919666667,300.06966666700004,297.469666667
23870,2015,174,200,290.845333333,298.745333333,295.895333333
23871,2015,174,300,289.353,296.203,293.853
23872,2015,174,400,288.418,295.284666667,292.434666667
23873,2015,174,500,287.065,293.148333333,290.548333333
23874,2015,174,600,286.762,293.237,290.987
23875,2015,174,700,285.059,290.35900000000004,288.325666667
23876,2015,174,800,284.406,289.70599999999996,287.989333333
23877,2015,174,900,284.3575,289.2325,287.1825
23878,2015,174,1000,283.503,288.519666667,287.003
23879,2015,174,1100,283.253,287.986333333,286.353
23880,2015,174,1200,285.188,291.263,289.813
23881,2015,174,1300,284.209666667,289.459666667,287.793
23882,2015,174,1400,285.416333333,291.46633333299997,289.883
23883,2015,174,1500,286.815,293.29,292.84
23884,2015,174,1600,287.957666667,295.357666667,294.64099999999996
23885,2015,174,1700,289.292333333,297.242333333,297.309
23886,2015,174,1800,289.89799999999997,297.748,296.673
23887,2015,174,1900,291.475666667,300.092333333,300.44233333299997
23888,2015,174,2000,292.32433333299997,301.05766666700003,300.907666667
23889,2015,174,2100,291.8685,300.2185,300.2685
23890,2015,174,2200,293.152,301.785333333,301.10200000000003
23891,2015,174,2300,293.131,301.547666667,300.83099999999996
23892,2015,175,0,292.1885,299.8635,298.2385
23893,2015,175,100,292.474666667,300.108,298.741333333
23894,2015,175,200,291.839333333,298.906,296.922666667
23895,2015,175,300,289.9525,296.2025,294.7025
23896,2015,175,400,289.734333333,295.501,293.017666667
23897,2015,175,500,288.26466666700003,293.298,290.931333333
23898,2015,175,600,287.959,293.259,290.85900000000004
23899,2015,175,700,286.101333333,290.334666667,288.101333333
23900,2015,175,800,285.407666667,289.57433333299997,287.357666667
23901,2015,175,900,284.291,288.841,286.741
23902,2015,175,1000,284.193404326,288.55494682299997,286.490911084
23903,2015,175,1100,283.875,287.625,285.675
23904,2015,175,1200,283.875,287.625,285.675
23905,2015,175,1300,283.875,287.625,285.675
23906,2015,175,1400,285.067839554,290.114025316,288.573016045
23907,2015,175,1500,286.653,294.003,293.353
23908,2015,175,1600,290.432,299.882,299.682
23909,2015,175,1700,290.432,299.882,299.682
23910,2015,175,1800,290.432,299.882,299.682
23911,2015,175,1900,292.77099999999996,302.471,301.671
23912,2015,175,2000,292.77099999999996,302.471,301.671
23913,2015,175,2100,292.77099999999996,302.471,301.671
23914,2015,175,2200,292.842809838,302.394140913,301.435658615
23915,2015,175,2300,293.11,302.11,300.56
23916,2015,176,0,293.11,302.11,300.56
23917,2015,176,100,293.11,302.11,300.56
23918,2015,176,200,290.996,297.64599999999996,294.94599999999997
23919,2015,176,300,290.996,297.64599999999996,294.94599999999997
23920,2015,176,400,290.996,297.64599999999996,294.94599999999997
23921,2015,176,500,286.566,291.216,288.966
23922,2015,176,600,286.566,291.216,288.966
23923,2015,176,700,286.566,291.216,288.966
23924,2015,176,800,284.693,288.693,287.193
23925,2015,176,900,284.618403943,288.402605031,286.983996634
23926,2015,176,1000,284.584666667,287.351333333,286.184666667
23927,2015,176,1100,284.361333333,286.94466666700004,285.911333333
23928,2015,176,1200,286.21,290.46,289.56
23929,2015,176,1300,285.296,288.746,287.979333333
23930,2015,176,1400,286.454,290.954,290.320666667
23931,2015,176,1500,288.3185,293.0935,292.2435
23932,2015,176,1600,289.241,295.32433333299997,294.724333333
23933,2015,176,1700,290.87,297.486666667,296.786666667
23934,2015,176,1800,300.2,300.36,297.2
23935,2015,176,1900,302.02,301.49,297.59
23936,2015,176,2000,304.28,302.22,298.48
23937,2015,176,2100,305.12,302.91,299.27
23938,2015,176,2200,305.3,303.08,299.03
23939,2015,176,2300,302.03961797799997,302.692653199,299.523325843
23940,2015,177,0,304.05,302.75,297.79
23941,2015,177,100,303.19,301.93,296.52
23942,2015,177,200,300.94,299.76,295.66
23943,2015,177,300,298.76,297.29,293.42
23944,2015,177,400,295.83,296.17,292.41
23945,2015,177,500,294.34,294.4,291.88
23946,2015,177,600,293.79,293.24,291.65
23947,2015,177,700,292.44,292.46,291.65
23948,2015,177,800,289.927639032,291.467694338,290.476024945
23949,2015,177,900,290.74,291.62,291.29
23950,2015,177,1000,290.11,291.55,291.41
23951,2015,177,1100,289.77,291.08,291.38
23952,2015,177,1200,289.487996194,291.05497072599996,291.33507904
23953,2015,177,1300,288.64,290.98,291.2
23954,2015,177,1400,288.440848757,292.21150229,291.801107879
23955,2015,177,1500,292.02,293.39,292.95
23956,2015,177,1600,295.32,295.93,295.12
23957,2015,177,1700,294.616689482,297.602471929,296.57612187
23958,2015,177,1800,300.43,299.58,297.31
23959,2015,177,1900,301.99,301.64,298.16
23960,2015,177,2000,303.1,302.89,299.35
23961,2015,177,2100,303.85,303.36,299.19
23962,2015,177,2200,303.67,303.56,299.01
23963,2015,177,2300,302.5,303.18,298.46
23964,2015,178,0,299.69,302.48,296.6
23965,2015,178,100,298.14,301.25,296.25
23966,2015,178,200,296.34,298.89,295.56
23967,2015,178,300,294.13,296.79,293.89
23968,2015,178,400,291.21,294.97,293.12
23969,2015,178,500,290.54,294.8,292.78
23970,2015,178,600,289.98,293.49,292.4
23971,2015,178,700,289.22,292.45,292.22
23972,2015,178,800,288.73,292.66,292.02
23973,2015,178,900,288.32,291.98,291.86
23974,2015,178,1000,288.01,291.66,291.82
23975,2015,178,1100,288.01,291.16,291.7
23976,2015,178,1200,287.97,290.79,291.5
23977,2015,178,1300,288.0,290.88,291.58
23978,2015,178,1400,288.65,292.45,291.83
23979,2015,178,1500,289.71,294.41,293.14
23980,2015,178,1600,291.48,296.6,294.45
23981,2015,178,1700,293.04,298.29,294.33
23982,2015,178,1800,295.12,299.08,294.07
23983,2015,178,1900,297.17,298.22,295.42
23984,2015,178,2000,297.26,298.79,298.07
23985,2015,178,2100,298.08,299.2,296.6
23986,2015,178,2200,298.9,299.71,295.78
23987,2015,178,2300,298.31,299.89,295.08
23988,2015,179,0,296.74,297.56,295.13
23989,2015,179,100,296.09,297.36,295.61
23990,2015,179,200,293.897606629,296.92760020099996,295.456210579
23991,2015,179,300,292.62,296.26,294.33
23992,2015,179,400,291.44,295.8,294.0
23993,2015,179,500,290.63,295.69,293.74
23994,2015,179,600,290.38,295.53,293.92
23995,2015,179,700,289.96,294.91,293.5
23996,2015,179,800,289.91,294.86,293.36
23997,2015,179,900,289.89,294.76,293.56
23998,2015,179,1000,289.75,294.43,293.27
23999,2015,179,1100,289.63,294.35,293.15
24000,2015,179,1200,289.52,293.98,292.8
24001,2015,179,1300,289.58,293.98,293.07
24002,2015,179,1400,289.97,294.57,293.79
24003,2015,179,1500,290.98,296.71,295.72
24004,2015,179,1600,292.19,298.08,296.09
24005,2015,179,1700,293.89,300.27,297.85
24006,2015,179,1800,295.52,302.18,298.62
24007,2015,179,1900,296.38,303.63,300.03
24008,2015,179,2000,296.98,305.24,299.95
24009,2015,179,2100,298.36,306.33,299.39
24010,2015,179,2200,297.43,305.98,297.97
24011,2015,179,2300,297.12,305.73,297.44
24012,2015,180,0,297.28,304.6,296.89
24013,2015,180,100,296.94,303.06,296.39
24014,2015,180,200,295.64,301.58,295.44
24015,2015,180,300,291.97,299.58,294.82
24016,2015,180,400,290.6,298.47,294.0
